date,temperatureMax,temperatureMin,rainTotal,rainPercent,barometerMax,barometerMin,cloudMax,cloudMin,humidityMax,humidityMin
2018-05-04,77.0,54.506,0.181,1.04,29.881,29.467,,,83.0,62.0
2018-05-05,79.544,43.7,0.259,2.43,30.074,29.434,,,87.0,30.633
2018-05-06,73.58,46.94,0.0,0.0,30.1,29.812,,,75.0,43.759
2018-05-07,72.159,40.1,0.0,0.0,30.205,29.881,,,62.0,31.0
2018-05-08,83.84,30.02,0.0,0.0,30.213,30.122,,,72.0,21.345
2018-05-09,90.419,37.22,0.0,0.0,30.156,30.038,,,71.0,24.414
2018-05-10,79.203,53.6,0.0,0.0,30.039,29.626,,,57.0,33.0
2018-05-11,66.61,35.991,0.0,0.0,30.106,29.661,,,62.0,35.0
2018-05-12,74.192,28.425,0.0,0.0,30.13,29.997,,,70.0,26.833
2018-05-13,81.926,32.36,0.0,0.0,30.078,29.972,,,73.828,22.655
2018-05-14,85.82,46.76,0.0,0.0,29.971,29.847,,,72.0,30.333
2018-05-15,67.615,49.28,0.57,6.6,29.914,29.72,,,78.0,49.345
2018-05-16,79.922,33.62,0.0,0.0,30.038,29.916,,,82.0,32.0
2018-05-17,73.52,53.258,0.0,0.0,30.157,29.903,,,77.0,45.167
2018-05-18,74.012,31.46,0.026,0.35,30.351,30.146,,,77.0,31.828
2018-05-19,67.64,34.712,0.104,1.39,30.346,29.898,,,76.0,32.276
2018-05-20,70.638,50.9,0.259,3.47,29.991,29.711,,,82.0,63.0
2018-05-21,83.325,37.76,0.0,0.0,30.135,29.991,,,83.0,32.724
2018-05-22,70.28,45.68,0.233,3.12,30.148,29.869,,,78.533,50.0
2018-05-23,79.814,53.51,0.104,1.39,30.012,29.816,,,83.0,46.0
2018-05-24,80.114,39.92,0.0,0.0,30.093,29.995,,,79.0,31.333
2018-05-25,84.92,46.76,0.0,0.0,30.045,29.733,,,77.0,44.633
2018-05-26,69.146,58.46,0.311,3.12,29.94,29.698,,,82.0,68.69
2018-05-27,70.034,51.98,0.0,0.0,30.113,29.938,,,84.0,58.0
2018-05-28,82.332,51.98,0.026,0.35,30.087,29.921,,,69.0,54.414
2018-05-29,86.472,59.36,0.0,0.0,30.207,29.93,,,82.0,40.0
2018-05-30,93.337,40.46,0.0,0.0,30.202,30.071,,,79.0,38.0
2018-05-31,89.42,59.72,0.0,0.0,30.102,29.985,,,65.0,40.0
2018-06-01,92.12,67.82,0.0,0.0,29.984,29.847,,,77.0,52.167
2018-06-02,79.594,58.1,0.0,0.0,30.08,29.871,,,80.0,50.0
2018-06-03,85.597,40.206,0.0,0.0,30.071,29.954,,,78.0,39.0
2018-06-04,66.788,45.86,0.337,4.51,29.977,29.611,,,76.0,40.0
2018-06-05,61.664,48.74,0.104,1.39,29.656,29.541,,,81.0,69.0
2018-06-06,70.274,46.046,0.026,0.35,29.941,29.65,,,83.0,61.267
2018-06-07,75.752,47.84,0.0,0.0,30.038,29.936,,,82.0,54.633
2018-06-08,81.09,51.62,0.0,0.0,30.193,30.034,,,82.0,36.6
2018-06-09,80.147,42.67,0.0,0.0,30.181,30.08,,,79.0,37.0
2018-06-10,76.249,37.22,0.0,0.0,30.132,30.026,,,78.0,37.345
2018-06-11,81.866,34.7,0.0,0.0,30.132,29.99,,,77.448,32.276
2018-06-12,87.656,39.02,0.0,0.0,30.137,29.936,,,76.0,39.0
2018-06-13,86.216,54.14,0.0,0.0,29.954,29.682,,,74.0,47.267
2018-06-14,67.28,55.94,0.44,5.9,29.81,29.598,,,81.4,71.0
2018-06-15,81.289,50.0,0.052,0.69,30.026,29.811,,,82.0,45.0
2018-06-16,88.16,48.47,0.0,0.0,30.078,29.951,,,82.0,37.0
2018-06-17,90.296,48.74,0.0,0.0,30.115,30.017,,,79.0,39.267
2018-06-18,81.68,63.68,1.114,6.62,30.078,29.748,,,88.0,57.0
2018-06-19,79.64,55.58,0.518,5.9,30.006,29.733,,,89.0,53.0
2018-06-20,84.74,45.5,0.0,0.0,30.008,29.827,,,83.5,48.241
2018-06-21,78.297,55.58,0.0,0.0,30.032,29.827,,,77.0,44.0
2018-06-22,86.534,38.12,0.0,0.0,30.045,29.96,,,79.0,38.0
2018-06-23,69.744,52.34,0.0,0.0,30.041,29.819,,,77.0,56.7
2018-06-24,68.36,57.02,0.026,0.35,29.866,29.759,,,81.0,70.0
2018-06-25,76.64,54.5,0.181,2.43,30.213,29.866,,,83.0,45.0
2018-06-26,83.48,40.28,0.0,0.0,30.226,30.141,,,80.0,39.0
2018-06-27,78.062,50.0,0.052,0.69,30.156,29.945,,,79.0,56.0
2018-06-28,74.12,60.26,0.622,8.33,29.949,29.777,,,83.0,76.0
2018-06-29,90.824,59.54,0.026,0.35,30.091,29.84,,,84.0,54.0
2018-06-30,94.15,62.42,0.0,0.0,30.119,30.006,,,82.0,53.467
2018-07-01,99.63,69.546,0.0,0.0,30.207,30.093,,,83.0,50.0
2018-07-02,98.78,70.644,0.0,0.0,30.204,30.148,,,83.0,48.0
2018-07-03,96.26,71.06,0.026,0.35,30.456,30.193,,,82.0,46.0
2018-07-04,100.22,58.1,0.0,0.0,30.46,30.364,,,81.0,41.517
2018-07-05,99.227,64.4,0.0,0.0,30.46,30.23,,,80.0,47.345
2018-07-06,81.016,61.34,0.285,3.82,30.246,30.041,,,82.0,50.0
2018-07-07,85.28,43.748,0.0,0.0,30.388,30.233,,,81.0,42.345
2018-07-08,90.32,50.36,0.0,0.0,30.385,30.29,,,81.0,42.0
2018-07-09,95.54,52.898,0.0,0.0,30.335,30.117,,,80.0,38.733
2018-07-10,90.872,57.2,0.0,0.0,30.132,29.949,,,77.0,46.0
2018-07-11,85.088,55.58,0.078,1.04,30.217,30.004,,,81.0,38.241
2018-07-12,88.123,46.286,0.0,0.0,30.308,30.117,,,79.0,41.633
2018-07-13,91.418,48.92,0.0,0.0,30.309,30.205,,,79.862,39.0
2018-07-14,83.399,60.62,0.026,0.35,30.237,30.073,,,79.0,62.0
2018-07-15,91.623,59.36,0.0,0.0,30.097,30.004,,,83.0,48.0
2018-07-16,97.52,53.42,0.0,0.0,30.032,29.62,,,81.0,34.0
2018-07-17,87.757,69.08,0.0,0.0,29.922,29.62,,,78.0,59.0
2018-07-18,83.3,56.12,0.0,0.0,30.113,29.923,,,77.0,37.0
2018-07-19,90.026,44.24,0.0,0.0,30.171,30.047,,,79.0,35.034
2018-07-20,97.34,49.1,0.0,0.0,30.211,30.139,,,79.0,33.0
2018-07-21,95.132,54.32,0.0,0.0,30.211,30.146,,,77.0,32.0
2018-07-22,86.138,54.86,0.078,1.04,30.224,30.06,,,77.0,49.0
2018-07-23,81.68,68.0,0.104,1.39,30.284,30.167,,,82.0,67.233
2018-07-24,97.34,67.91,0.026,0.35,30.305,30.259,,,82.0,43.241
2018-07-25,82.064,70.706,0.026,0.35,30.277,29.988,,,77.0,58.233
2018-07-26,82.983,67.46,1.01,10.76,30.008,29.918,,,83.0,69.379
2018-07-27,89.817,61.7,0.0,0.0,30.069,29.991,,,84.0,56.586
2018-07-28,84.74,62.06,0.026,0.35,30.098,30.054,,,83.0,54.207
2018-07-29,84.464,57.92,0.0,0.0,30.217,30.093,,,83.0,49.0
2018-07-30,89.594,52.52,0.0,0.0,30.244,30.178,,,82.0,44.621
2018-07-31,89.662,60.62,0.026,0.35,30.252,30.209,,,81.0,49.0
2018-08-01,82.723,60.8,0.0,0.0,30.215,30.058,,,81.967,60.0
2018-08-02,88.731,68.72,0.026,0.35,30.181,30.036,,,83.0,57.0
2018-08-03,81.68,65.84,0.0,0.0,30.265,30.178,,,83.0,68.0
2018-08-04,89.42,65.66,0.259,3.47,30.235,30.163,,,84.0,57.033
2018-08-05,92.766,59.9,0.0,0.0,30.255,30.2,,,84.0,49.6
2018-08-06,96.512,64.04,0.0,0.0,30.244,30.124,,,83.0,51.0
2018-08-07,83.948,68.0,0.155,1.04,30.156,30.043,,,82.0,65.379
2018-08-08,86.606,61.88,0.0,0.0,30.08,29.927,,,84.0,61.0
2018-08-09,88.452,68.18,0.0,0.0,29.958,29.838,,,83.0,47.414
2018-08-10,84.668,56.84,0.388,1.74,30.121,29.954,,,83.0,45.0
2018-08-11,85.28,47.12,0.0,0.0,30.126,30.058,,,82.0,49.0
2018-08-12,83.077,59.36,0.0,0.0,30.231,30.126,,,81.0,59.0
2018-08-13,85.603,58.28,0.0,0.0,30.244,30.102,,,83.0,59.0
2018-08-14,87.764,66.2,0.052,0.69,30.128,29.934,,,83.0,59.233
2018-08-15,87.217,61.88,0.026,0.35,30.06,29.914,,,83.0,60.0
2018-08-16,84.698,63.68,0.829,6.25,30.242,30.058,,,84.0,50.0
2018-08-17,76.898,52.52,0.155,2.08,30.246,29.943,,,83.0,72.0
2018-08-18,70.52,60.8,1.295,8.33,30.02,29.884,,,85.0,81.0
2018-08-19,86.714,51.26,0.0,0.0,30.195,30.023,,,86.0,48.633
2018-08-20,87.037,53.488,0.0,0.0,30.255,30.193,,,84.0,50.0
2018-08-21,82.803,51.62,0.0,0.0,30.248,29.987,,,83.0,53.267
2018-08-22,77.478,63.794,0.104,1.39,29.988,29.674,,,82.0,67.0
2018-08-23,80.004,47.3,0.0,0.0,30.053,29.835,,,83.0,46.172
2018-08-24,87.589,52.16,0.0,0.0,30.288,30.054,,,82.0,50.0
2018-08-25,86.857,54.32,0.0,0.0,30.331,30.263,,,82.0,47.241
2018-08-26,79.25,58.46,0.026,0.35,30.277,30.065,,,80.0,60.0
2018-08-27,84.314,62.718,0.0,0.0,30.163,30.071,,,83.0,59.759
2018-08-28,91.114,68.0,0.078,1.04,30.108,29.988,,,83.0,63.0
2018-08-29,94.708,66.02,0.0,0.0,30.098,29.951,,,83.862,56.733
2018-08-30,71.96,58.508,0.155,2.08,30.309,30.008,,,83.0,72.0
2018-08-31,84.626,42.08,0.0,0.0,30.381,30.307,,,84.0,52.067
2018-09-01,84.889,58.46,0.0,0.0,30.359,30.292,,,80.0,56.0
2018-09-02,84.008,60.98,0.0,0.0,30.331,30.233,,,83.0,62.0
2018-09-03,93.988,68.9,0.0,0.0,30.304,30.222,,,83.0,56.4
2018-09-04,87.769,65.3,0.026,0.35,30.434,30.307,,,83.0,47.172
2018-09-05,95.348,57.38,0.0,0.0,30.396,30.207,,,82.0,49.0
2018-09-06,80.581,61.7,0.44,2.43,30.322,30.169,,,82.379,61.867
2018-09-07,80.06,47.3,0.0,0.0,30.357,30.228,,,83.0,48.667
2018-09-08,72.823,43.88,0.0,0.0,30.311,30.202,,,80.0,47.0
2018-09-09,69.75,33.08,0.0,0.0,30.325,30.277,,,79.0,49.567
2018-09-10,61.16,39.92,0.026,0.35,30.337,30.185,,,80.0,60.0
2018-09-11,73.096,53.24,0.855,10.42,30.211,30.073,,,83.0,72.586
2018-09-12,76.367,60.8,0.0,0.0,30.333,30.209,,,83.0,68.3
2018-09-13,88.586,53.6,0.0,0.0,30.368,30.314,,,84.667,53.103
2018-09-14,90.68,50.72,0.0,0.0,30.355,30.266,,,83.0,46.276
2018-09-15,91.344,51.494,0.0,0.0,30.311,30.231,,,82.5,55.31
2018-09-16,91.526,59.596,0.0,0.0,30.325,30.255,,,83.0,56.0
2018-09-17,89.83,61.88,0.0,0.0,30.289,30.032,,,83.3,51.0
2018-09-18,85.981,63.14,0.0,0.0,30.03,29.864,,,82.0,59.1
2018-09-19,68.739,53.66,0.0,0.0,30.172,29.929,,,80.0,62.0
2018-09-20,64.58,48.02,0.0,0.0,30.263,30.145,,,83.0,70.0
2018-09-21,65.354,51.08,1.373,9.72,30.253,29.729,,,87.0,79.0
2018-09-22,67.026,43.936,0.078,1.04,30.241,29.705,,,88.0,52.69
2018-09-23,71.48,32.18,0.0,0.0,30.295,30.172,,,84.0,48.0
2018-09-24,69.775,37.22,0.0,0.0,30.516,30.3,,,82.0,51.5
2018-09-25,58.268,45.38,0.207,2.78,30.495,30.063,,,81.724,59.0
2018-09-26,66.38,57.92,0.0,0.0,30.063,29.829,,,84.0,77.0
2018-09-27,69.62,44.6,0.026,0.4,30.183,29.936,,,86.0,57.0
2018-09-28,75.92,50.36,0.129,1.74,30.135,30.017,,,85.0,58.0
2018-09-29,72.14,48.56,0.0,0.0,30.201,30.021,,,84.0,48.586
2018-09-30,57.057,39.632,0.0,0.0,30.281,30.2,,,84.0,65.0
2018-10-01,53.24,45.86,0.388,5.21,30.318,30.213,,,84.0,75.0
2018-10-02,53.96,46.4,1.01,12.85,30.292,29.91,,,86.0,81.0
2018-10-03,57.56,49.28,0.285,3.82,30.071,29.877,,,86.0,80.0
2018-10-04,67.174,48.02,0.026,0.35,30.041,29.759,,,87.0,80.0
2018-10-05,63.218,32.36,0.0,0.0,30.226,29.888,,,85.0,50.0
2018-10-06,61.992,35.42,0.0,0.0,30.181,29.958,,,84.0,69.2
2018-10-07,59.9,46.22,0.259,3.47,30.313,29.975,,,85.0,81.0
2018-10-08,57.02,45.32,0.026,0.35,30.37,30.209,,,85.0,79.621
2018-10-09,80.96,57.101,0.0,0.0,30.22,30.11,,,84.0,62.621
2018-10-10,83.48,62.24,0.0,0.0,30.121,29.936,,,85.379,59.207
2018-10-11,69.26,55.04,1.373,15.62,29.943,29.547,,,86.0,78.0
2018-10-12,65.939,45.14,0.0,0.0,29.652,29.545,,,86.0,55.621
2018-10-13,51.167,38.12,0.052,0.69,29.848,29.635,,,83.0,62.0
2018-10-14,62.78,31.46,0.0,0.0,30.106,29.855,,,84.633,48.0
2018-10-15,56.077,32.18,0.181,2.43,30.097,29.539,,,85.0,72.0
2018-10-16,55.245,37.76,0.078,1.04,29.919,29.578,,,84.0,56.379
2018-10-17,45.748,35.06,0.104,1.39,29.823,29.591,,,79.0,63.0
2018-10-18,44.894,28.22,0.026,0.35,30.1,29.746,,,71.0,47.379
2018-10-19,63.86,27.86,0.0,0.0,30.071,29.689,,,75.0,44.0
2018-10-20,64.97,46.506,0.0,0.0,29.681,29.362,,,62.0,36.6
2018-10-21,47.734,33.44,0.0,0.0,29.891,29.523,,,65.0,56.0
2018-10-22,42.26,30.56,0.0,0.0,29.971,29.883,,,65.0,53.0
2018-10-23,54.452,31.28,0.207,2.78,29.956,29.794,,,80.828,58.0
2018-10-24,39.74,30.38,0.181,2.43,29.943,29.783,,,84.0,80.0
2018-10-25,35.06,30.2,0.129,1.74,29.923,29.836,,,85.0,66.0
2018-10-26,47.269,25.88,0.104,1.39,29.945,29.831,,,70.0,40.0
2018-10-27,39.02,25.7,0.388,5.21,29.98,29.739,,,81.241,61.0
2018-10-28,43.34,36.14,0.155,2.08,29.735,29.513,,,84.0,80.0
2018-10-29,47.3,39.02,0.104,1.39,29.657,29.539,,,85.0,80.0
2018-10-30,40.82,33.44,0.052,0.69,29.928,29.655,,,84.0,72.0
2018-10-31,45.32,26.78,0.155,2.08,29.934,29.593,,,85.0,78.0
2018-11-01,50.583,41.54,0.155,2.08,29.764,29.591,,,85.4,76.0
2018-11-02,48.74,42.8,0.829,10.76,29.716,29.403,,,86.0,84.0
2018-11-03,46.04,33.8,1.191,15.62,29.741,29.377,,,87.0,85.0
2018-11-04,44.324,28.58,0.0,0.0,30.396,29.75,,,85.0,59.033
2018-11-05,43.297,25.979,0.026,0.35,30.416,30.071,,,83.0,71.0
2018-11-06,51.26,40.46,0.337,4.51,30.082,29.473,,,85.0,75.0
2018-11-07,50.72,45.32,0.026,0.35,29.75,29.473,,,86.0,63.0
2018-11-08,47.612,38.039,0.0,0.0,30.106,29.755,,,70.0,56.0
2018-11-09,40.46,27.68,0.052,0.69,30.194,29.898,,,82.0,67.0
2018-11-10,39.814,32.18,0.388,5.21,29.897,29.534,,,85.0,56.0
2018-11-11,37.388,24.819,0.0,0.0,30.137,29.7,,,68.0,46.0
2018-11-12,44.96,19.04,0.0,0.0,30.18,30.113,,,76.0,56.0
2018-11-13,36.14,30.02,0.026,0.35,30.117,29.676,,,82.0,69.333
2018-11-14,30.436,12.92,0.0,0.0,30.337,29.774,,,81.0,58.0
2018-11-15,25.88,6.26,0.0,0.0,30.381,30.098,,,71.0,58.0
2018-11-16,32.304,21.02,0.0,0.0,30.108,29.438,,,78.0,66.0
2018-11-17,39.448,28.22,0.207,2.78,29.945,29.467,,,84.0,76.0
2018-11-18,33.08,9.68,0.026,0.35,30.169,29.949,,,81.0,59.0
2018-11-19,39.98,24.08,0.129,1.74,30.073,29.831,,,78.0,67.0
2018-11-20,31.64,20.66,0.0,0.0,29.838,29.676,,,80.0,76.3
2018-11-21,30.02,14.36,0.0,0.0,29.844,29.55,,,79.0,68.0
2018-11-22,14.264,0.86,0.0,0.0,30.263,29.853,,,68.0,58.0
2018-11-23,26.66,-11.74,0.026,0.35,30.307,30.074,,,68.4,42.0
2018-11-24,43.52,13.1,0.129,1.74,30.074,29.769,,,73.0,45.0
2018-11-25,39.2,32.72,0.544,7.29,29.774,29.596,,,83.0,73.0
2018-11-26,41.606,32.642,0.052,0.69,29.775,29.502,,,85.0,77.0
2018-11-27,38.12,31.1,0.026,0.35,29.489,29.094,,,84.0,77.0
2018-11-28,33.98,30.92,0.026,0.35,29.323,29.056,,,85.0,83.0
2018-11-29,33.26,30.38,0.0,0.0,29.746,29.329,,,85.0,82.0
2018-11-30,32.9,29.3,0.0,0.0,29.862,29.744,,,85.0,81.0
2018-12-01,33.62,28.22,0.0,0.0,30.036,29.859,,,84.0,80.267
2018-12-02,39.02,26.78,0.363,4.51,30.004,29.366,,,89.0,83.0
2018-12-03,45.428,28.58,0.388,5.21,29.482,29.231,,,91.0,89.0
2018-12-04,28.58,13.46,0.0,0.0,29.819,29.486,,,90.0,79.0
2018-12-05,28.4,8.78,0.0,0.0,29.859,29.811,,,83.0,79.0
2018-12-06,29.48,18.5,0.0,0.0,29.847,29.748,,,84.0,82.0
2018-12-07,28.94,8.24,0.0,0.0,30.193,29.748,,,86.0,75.0
2018-12-08,20.48,-11.74,0.0,0.0,30.217,30.121,,,76.0,66.0
2018-12-09,31.82,2.952,0.0,0.0,30.229,29.922,,,79.0,73.0
2018-12-10,28.4,4.28,0.0,0.0,30.065,29.866,,,79.0,67.0
2018-12-11,29.12,-4.72,0.0,0.0,29.971,29.735,,,74.0,68.0
2018-12-12,23.18,-3.064,0.0,0.0,30.045,29.703,,,79.0,67.0
2018-12-13,30.02,-12.28,0.0,0.0,30.218,30.026,,,71.0,64.0
2018-12-14,38.66,25.376,0.207,2.78,30.246,29.979,,,80.0,70.0
2018-12-15,40.07,27.5,0.078,1.04,30.081,29.873,,,85.0,71.0
2018-12-16,40.82,19.692,0.0,0.0,30.086,29.814,,,83.0,69.0
2018-12-17,35.42,30.02,0.0,0.0,29.65,29.404,,,81.0,78.0
2018-12-18,29.48,14.36,0.0,0.0,29.908,29.484,,,80.0,67.0
2018-12-19,30.02,3.74,0.0,0.0,29.936,29.809,,,74.0,58.0
2018-12-20,42.881,11.66,0.026,0.35,29.884,29.766,,,76.0,57.0
2018-12-21,47.63,30.2,0.777,10.42,29.766,29.075,,,86.0,72.0
2018-12-22,51.71,25.88,0.751,9.03,29.541,28.923,,,87.0,79.0
2018-12-23,29.238,15.08,0.026,0.35,29.954,29.545,,,79.0,65.0
2018-12-24,29.3,13.82,0.0,0.0,29.905,29.774,,,78.0,73.0
2018-12-25,24.434,-0.94,0.0,0.0,30.119,29.829,,,77.0,62.0
2018-12-26,28.592,-1.48,0.0,0.0,30.191,30.097,,,76.0,63.0
2018-12-27,25.756,7.34,0.0,0.0,30.488,30.163,,,75.0,60.0
2018-12-28,40.1,13.46,0.337,4.51,30.39,29.561,,,90.0,64.0
2018-12-29,41.9,18.084,0.129,1.74,30.017,29.452,,,91.0,86.0
2018-12-30,29.3,11.3,0.0,0.0,30.05,29.932,,,87.0,78.0
2018-12-31,37.04,24.061,0.026,0.35,30.093,29.877,,,87.0,85.0
2019-01-01,35.78,22.46,0.285,4.33,29.947,29.166,,,89.0,86.0
2019-01-02,26.674,8.78,0.0,0.0,30.176,29.947,,,85.0,68.0
2019-01-03,31.64,18.5,0.0,0.0,29.995,29.633,,,82.0,72.0
2019-01-04,40.346,26.24,0.0,0.0,29.727,29.541,,,83.0,70.0
2019-01-05,37.915,16.16,0.052,0.69,29.587,29.416,,,83.0,75.0
2019-01-06,32.0,17.78,0.0,0.0,30.047,29.495,,,85.0,76.0
2019-01-07,17.468,-8.885,0.0,0.0,30.353,30.054,,,76.0,60.0
2019-01-08,36.5,8.6,0.026,0.35,30.098,29.512,,,78.0,62.0
2019-01-09,32.18,27.86,0.129,1.74,29.513,29.181,,,85.0,78.0
2019-01-10,30.38,14.54,0.0,0.0,29.623,29.224,,,84.0,78.0
2019-01-11,14.54,-10.567,0.0,0.0,30.09,29.624,,,78.0,65.0
2019-01-12,17.246,-19.828,0.0,0.0,30.327,30.091,,,72.0,59.0
2019-01-13,15.812,-19.12,0.0,0.0,30.337,30.246,,,67.0,59.0
2019-01-14,18.916,-16.42,0.0,0.0,30.255,29.955,,,67.0,59.0
2019-01-15,26.24,-5.08,0.0,0.0,29.954,29.835,,,77.0,65.0
2019-01-16,30.92,14.49,0.0,0.0,29.919,29.606,,,79.0,68.345
2019-01-17,16.973,-15.88,0.0,0.0,30.217,29.927,,,68.0,56.0
2019-01-18,28.76,0.5,0.0,0.0,30.08,29.737,,,78.0,59.0
2019-01-19,24.607,-5.08,0.0,0.0,30.18,29.877,,,78.0,58.0
2019-01-20,10.4,-5.98,0.0,0.0,30.025,29.281,,,71.0,61.0
2019-01-21,-5.44,-12.64,0.0,0.0,29.877,29.482,,,65.0,59.759
2019-01-22,16.488,-23.44,0.0,0.0,30.364,29.879,,,66.0,57.0
2019-01-23,33.08,-1.84,0.026,0.35,30.287,29.639,,,78.0,64.0
2019-01-24,42.08,32.0,1.062,13.89,29.635,29.179,,,86.0,78.0
2019-01-25,33.8,16.88,0.0,0.0,29.748,29.222,,,86.0,74.0
2019-01-26,28.394,1.94,0.0,0.0,30.045,29.755,,,74.0,61.0
2019-01-27,31.82,-6.88,0.0,0.0,30.054,29.584,,,79.0,65.0
2019-01-28,24.334,-6.657,0.0,0.0,30.026,29.74,,,78.0,48.0
2019-01-29,28.003,-8.68,0.0,0.0,29.894,29.609,,,68.0,50.0
2019-01-30,25.88,7.278,0.0,0.0,29.648,29.451,,,75.0,56.0
2019-01-31,10.76,-9.58,0.0,0.0,29.894,29.659,,,62.0,53.0
2019-02-01,21.92,-13.18,0.0,0.0,30.071,29.895,,,59.0,45.0
2019-02-02,16.7,-12.64,0.0,0.0,30.074,29.663,,,69.0,48.0
2019-02-03,31.49,10.76,0.026,0.35,29.929,29.724,,,79.0,69.0
2019-02-04,39.02,31.64,0.155,2.08,29.807,29.709,,,84.0,79.0
2019-02-05,51.08,28.58,0.155,2.08,29.951,29.572,,,85.0,66.655
2019-02-06,28.445,10.94,0.026,0.35,30.111,29.86,,,73.655,64.0
2019-02-07,38.12,27.992,0.155,2.08,29.949,29.84,,,85.0,72.733
2019-02-08,53.656,25.34,0.026,0.35,29.862,29.397,,,85.0,52.0
2019-02-09,28.319,9.704,0.0,0.0,30.41,29.764,,,61.0,45.0
2019-02-10,30.896,3.38,0.0,0.0,30.431,30.228,,,63.0,47.0
2019-02-11,28.544,5.72,0.0,0.0,30.257,30.122,,,66.0,44.0
2019-02-12,19.4,-7.24,0.0,0.0,30.307,29.853,,,66.0,46.0
2019-02-13,36.224,18.86,0.026,0.35,29.847,29.309,,,79.0,66.0
2019-02-14,38.606,17.054,0.0,0.0,29.788,29.38,,,76.0,49.0
2019-02-15,41.9,10.4,0.311,2.78,29.811,29.307,,,78.0,58.0
2019-02-16,36.115,17.42,0.052,0.69,29.84,29.419,,,80.0,56.0
2019-02-17,29.803,-2.38,0.0,0.0,29.988,29.836,,,66.0,48.0
2019-02-18,21.74,0.674,0.0,0.0,29.97,29.683,,,65.0,53.0
2019-02-19,27.776,-7.128,0.026,0.35,30.34,29.975,,,62.0,43.0
2019-02-20,28.652,-8.32,0.0,0.0,30.364,30.108,,,60.0,45.69
2019-02-21,37.04,19.4,0.0,0.0,30.098,29.563,,,76.0,56.0
2019-02-22,41.552,17.96,0.0,0.0,30.229,29.731,,,70.0,54.0
2019-02-23,46.654,5.0,0.0,0.0,30.318,30.176,,,70.0,46.0
2019-03-03,40.46,17.96,0.0,0.0,29.942,29.835,,,67.0,48.0
2019-03-04,30.008,16.976,0.0,0.0,29.868,29.561,,,73.0,54.0
2019-03-05,29.598,-0.4,0.0,0.0,29.768,29.63,,,58.0,38.067
2019-03-06,26.867,-0.4,0.0,0.0,29.866,29.678,,,60.0,33.0
2019-03-07,25.742,-5.08,0.0,0.0,30.015,29.875,,,58.0,39.0
2019-03-08,42.038,-8.32,0.0,0.0,30.056,29.914,,,59.0,30.0
2019-03-09,46.316,3.591,0.0,0.0,30.239,29.912,,,59.0,30.0
2019-03-10,36.878,10.58,0.0,0.0,30.239,29.631,,,67.793,43.0
2019-03-11,37.4,32.36,0.0,0.0,29.705,29.593,,,76.0,59.0
2019-03-12,40.143,19.67,0.0,0.0,30.054,29.711,,,73.0,47.0
2019-03-13,41.72,8.42,0.0,0.0,30.139,30.017,,,66.0,47.0
2019-03-14,62.06,29.12,0.0,0.0,30.102,29.763,,,77.0,46.414
2019-03-15,64.166,39.38,1.062,1.04,29.768,29.465,,,79.0,56.0
2019-03-16,42.65,29.48,0.0,0.0,29.757,29.499,,,78.0,50.414
2019-03-17,34.304,17.24,0.026,0.35,29.952,29.764,,,68.0,45.0
2019-03-18,43.408,8.78,0.0,0.0,30.067,29.949,,,62.0,35.0
2019-03-19,45.716,8.348,0.0,0.0,30.224,30.071,,,60.0,30.0
2019-03-20,57.128,10.04,0.0,0.0,30.202,30.017,,,63.0,30.0
2019-03-21,47.3,26.06,0.0,0.0,30.039,29.805,,,65.0,50.0
2019-03-22,38.66,31.46,0.052,0.69,29.807,29.094,,,79.0,62.0
2019-03-23,38.408,19.077,0.026,0.35,29.785,29.098,,,81.0,61.0
2019-03-24,57.701,8.78,0.855,9.41,29.857,29.788,,,76.0,47.379
2019-03-25,44.308,16.7,0.026,0.35,30.006,29.86,,,73.0,32.0
2019-03-26,43.718,8.24,0.0,0.0,30.187,29.916,,,58.0,32.0
2019-03-27,57.152,6.26,0.0,0.0,30.322,30.191,,,59.0,25.0
2019-03-28,52.787,27.68,0.0,0.0,30.213,29.836,,,48.0,33.0
2019-03-29,49.532,34.383,0.0,0.0,29.951,29.809,,,69.0,45.0
2019-03-30,62.786,23.0,0.0,0.0,30.026,29.648,,,76.655,51.0
2019-03-31,51.638,32.0,0.518,6.25,29.706,29.401,,,76.0,58.0
2019-04-01,43.844,20.66,0.026,0.35,30.063,29.707,,,76.0,37.0
2019-04-02,54.686,17.78,0.0,0.0,30.117,29.977,,,66.0,33.0
2019-04-03,60.884,31.46,0.0,0.0,29.971,29.56,,,62.0,35.0
2019-04-04,44.312,26.172,0.0,0.0,30.22,29.757,,,58.0,30.0
2019-04-05,46.124,13.82,0.0,0.0,30.289,29.981,,,59.0,30.0
2019-04-06,46.388,31.46,0.155,2.08,29.995,29.86,,,78.0,48.0
2019-04-07,56.852,26.96,0.0,0.0,30.015,29.953,,,82.0,47.0
2019-04-08,42.08,36.32,0.259,3.47,29.966,29.456,,,81.0,59.0
2019-04-09,44.364,30.38,0.311,3.82,29.622,29.235,,,83.0,74.0
2019-04-10,35.72,27.32,0.078,1.04,29.757,29.373,,,81.0,63.0
2019-04-11,55.524,19.58,0.0,0.0,30.062,29.755,,,76.0,33.0
2019-04-12,65.027,27.14,0.026,0.35,30.078,29.768,,,72.0,45.31
2019-04-13,76.106,49.28,0.052,0.69,29.903,29.748,,,83.0,21.0
2019-04-14,56.579,28.76,0.104,1.39,29.938,29.622,,,73.0,30.0
